name,price,status,shipping,free_returns,items_sold
"H&M Button-Down Women's Shirt, Snake Print, Size 2 NEW",1200,Brand New,560,False,
925 Sterling Silver - Green Topaz Snake Motif Bubble Chain Necklace - NE2129,29999,Pre-Owned,0,False,
Rose & Olive Top Size L Long Sleeve Round Neck Multicolored Snake Print Blouse,986,Pre-Owned,450,False,
"LIz Claiborne Blue And Green Snake Print 3/4 Sleeve Top, size Ps preowned polyes",1700,Pre-Owned,0,False,
Superdown Women's Small Crop Top Becca Sheer Snake Print Tank Square Neck EUC,3200,Pre-Owned,0,False,
Kaiyodo Animatales Choco Q Series 10 Secret Japanese Green Snake B Figure,2999,Brand New,600,False,
Womens Parisian Neon Green Animal Snake Skin One Shoulder Crop Top,820,Brand New,2345,False,
NWT GREEN ENVELOPE TAN BROWN CREAM SNAKE PRINT 3/4 SLEEVE TOP SIZE MEDIUM M NEW,1899,Brand New,495,False,
Leyden Women's Green Snake Print V-Neck Shirt Pullover Top Blouse Large L NWT,699,New (Other),590,False,
Covington Essentials Blue Green Snake Skin Print Layered Hidden Button Front Top,3000,Pre-Owned,400,False,
TAHARI WOMEN BLOUSE GREEN COLOR PRINTED NEW TOP SIZE 1X SHORT SLEEVE TOP 11286E ,1999,Brand New,0,True,
CACHE WOMEN'S TOP CAMISOLE SIZE S GOLD METAL ACCENTS SNAKE  COLOR WHITE/GREEN,3398,Pre-Owned,550,False,
Desigual Womens Sleeveless A Line Mint Green Mesh Top Snake Print Size Large,1299,Pre-Owned,590,False,
Lululemon Women's size 6 Racerback Tank Top Ziggy Snake Fatigue Green Gator,3500,Pre-Owned,685,False,
Michael Kors Safari Forest Green Snake Skin Print  Blouse Shirt Women Sz S,1839,Pre-Owned,668,True,
NWT Womens Top (unbranded) Green “snake skin” Size XL Long Sleeve Pullover Shirt,1500,Pre-Owned,660,False,
RAMY BROOK 100% SILK LONG SLEEVE BLOUSE SIZE M OLIVE MODERN SNAKE PRINT,6999,New (Other),999,False,
Harley Davidson Green Snake Enjoy Independence Crop Top Mesh Back Size Large,2500,Pre-Owned,399,False,
LuLaRoe BNWT TC2 Animal Print Paired W/A 2XL Olive  Army Green,3300,Brand New,965,False,
1.State Womens Wild Thing Green Studded Snake Print Blouse Top XXS  8597,899,Brand New,918,False,
1.State Womens Wild Thing Green Studded Snake Print Blouse Top XS  3629,1359,Brand New,924,False,
Harry Potter Shirt Womens Small Green Slytherin Shrewd Wizarding World Snake HP,1599,Pre-Owned,0,True,
Alia Top Plus Size 2X Snake Print Stretch Short Sleeve Pullover Casual Green,1799,Pre-Owned,599,False,
$188 Michael Kors Women's Green Snake-Print 3/4-Sleeve Crew-Neck Top Size XS,1327,Brand New,999,False,
AMANDA GREEN Snake Print Shimmer Top Womens Size Small Black Gray Short Sleeve ,2195,Pre-Owned,395,False,
AnyBody Women's Cozy Knit Short Sleeves Snake Print Tee Oil Green Medium Size,1225,New (Other),649,False,
Belle Kim Gravel TripleLuxe Knit Snake Print Utility Shirt Olive XXS NEW A383466,1694,Brand New,0,False,
H&M Green Snake Draped Wrapover Bodysuit XS Pre Owned Great Condition,2500,Pre-Owned,500,False,
Leyden Womens Green Snake Print V-Neck Shirt Pullover Top Blouse XL NWT,1698,Brand New,590,False,
CAbi Womens Blouse Style 746 Darby Keyhole Green Snake Print Sheer Top XS EUC,1529,Pre-Owned,550,True,
Halloween Green Snake Snakeskin Costume All Over Womens T Shirt,2695,Brand New,0,False,
George Tunic Top Back Detail Snake Print Pink Green Gothic Plaited Lengths - 18,352,Pre-Owned,2622,False,
DG2 Diane Gilman Pull-On Stretch Ponte Boot-Cut Pant Green Snake PXS NEW 718-825,1596,Brand New,0,False,
Banana Republic Long Sleeve Animal Print Blouse Top - Green Snake Skin Patten,1899,Brand New,700,False,
Erika Snake Print Knit Casual Top Green White Size Large New with Tag,2000,Brand New,590,False,
G.I.L.I. got it love it Women's Top Sz 2 Sleeveless Snake Printed Green A265084,998,New (Other),0,False,
Realistic Medusa Snakes Truck Hood Wrap Vinyl Car Graphic Decal Dark Green Tint,9075,Brand New,0,False,
Realistic Medusa Snakes Truck Hood Wrap Vinyl Car Graphic Decal Lime Green,9075,Brand New,0,False,
